Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
16544668,4/18/2016 19:36,4/18/2016 20:07,70092,1898,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,
16544680,4/18/2016 19:37,4/18/2016 19:48,70412,669,1029,Alder St & S Highland Ave,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),
16544696,4/18/2016 19:38,4/18/2016 20:04,70031,1571,1033,Ivy St & Walnut St   ,1032,Walnut St & College St,
16544703,4/18/2016 19:40,4/18/2016 20:05,70183,1476,1033,Ivy St & Walnut St   ,1032,Walnut St & College St,
16544714,4/18/2016 19:42,4/19/2016 10:32,70325,53363,1011,Fort Duquesne Blvd & 7th St,1050,Healthy Ride Hub,
16544718,4/18/2016 19:43,4/18/2016 19:53,70240,559,1045,S 27th St & Sidney St. (Southside Works),1048,S 18th St & Sidney St,
16544719,4/18/2016 19:44,4/18/2016 19:53,70071,569,1045,S 27th St & Sidney St. (Southside Works),1048,S 18th St & Sidney St,
16544720,4/18/2016 19:44,4/18/2016 20:24,70074,2360,1015,Federal St & E North Ave,1015,Federal St & E North Ave,
16544737,4/18/2016 19:48,4/19/2016 10:30,70218,52927,1021,Taylor St & Liberty Ave,1050,Healthy Ride Hub,
16544738,4/18/2016 19:48,4/18/2016 20:31,70176,2563,1021,Taylor St & Liberty Ave,1012,North Shore Trail & Fort Duquesne Bridge,
16544743,4/18/2016 19:50,4/18/2016 20:19,70292,1730,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),
16544768,4/18/2016 19:55,4/18/2016 20:39,70192,2623,1049,S 12th St & E Carson St,1017,21st St & Penn Ave,
16544773,4/18/2016 19:57,4/18/2016 20:41,70109,2644,1049,S 12th St & E Carson St,1017,21st St & Penn Ave,
16544795,4/18/2016 20:03,4/18/2016 21:12,70167,4155,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),
16544799,4/18/2016 20:04,4/18/2016 21:12,70373,4096,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),
16544801,4/18/2016 20:04,4/18/2016 20:12,70148,498,1049,S 12th St & E Carson St,1045,S 27th St & Sidney St. (Southside Works),
16544846,4/18/2016 20:23,4/18/2016 21:30,70202,4051,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,
16544876,4/18/2016 20:33,4/18/2016 20:43,70292,623,1045,S 27th St & Sidney St. (Southside Works),1049,S 12th St & E Carson St,
16544881,4/18/2016 20:37,4/18/2016 20:51,70295,845,1040,Bigelow Blvd & Fifth Ave,1023,Liberty Ave & Baum Blvd,
16544900,4/18/2016 20:41,4/18/2016 21:15,70447,2029,1007,Stevenson St & Forbes Ave,1019,42nd St & Butler St,
16544920,4/18/2016 20:52,4/18/2016 20:58,70213,363,1039,Atwood St & Bates St,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),
16544921,4/18/2016 20:52,4/18/2016 22:11,70046,4766,1006,Ross St & Sixth Ave (Steel Plaza T Station),1006,Ross St & Sixth Ave (Steel Plaza T Station),
16544922,4/18/2016 20:52,4/18/2016 20:58,70263,373,1039,Atwood St & Bates St,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),
16544924,4/18/2016 20:52,4/18/2016 22:11,70345,4719,1006,Ross St & Sixth Ave (Steel Plaza T Station),1006,Ross St & Sixth Ave (Steel Plaza T Station),
16544945,4/18/2016 20:58,4/18/2016 21:21,70258,1353,1018,37th St & Butler St,1006,Ross St & Sixth Ave (Steel Plaza T Station),
16544947,4/18/2016 20:59,4/18/2016 21:43,70197,2670,1012,North Shore Trail & Fort Duquesne Bridge,1018,37th St & Butler St,
16544950,4/18/2016 20:59,4/18/2016 21:21,70151,1347,1018,37th St & Butler St,1006,Ross St & Sixth Ave (Steel Plaza T Station),
16545009,4/18/2016 21:20,4/18/2016 21:40,70148,1194,1045,S 27th St & Sidney St. (Southside Works),1048,S 18th St & Sidney St,
16545012,4/18/2016 21:23,4/18/2016 21:39,70376,957,1040,Bigelow Blvd & Fifth Ave,1023,Liberty Ave & Baum Blvd,
16545025,4/18/2016 21:29,4/18/2016 22:06,70287,2200,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,
16545045,4/18/2016 21:43,4/18/2016 22:06,70466,1413,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,
16545049,4/18/2016 21:46,4/18/2016 22:12,70099,1601,1017,21st St & Penn Ave,1049,S 12th St & E Carson St,
16545052,4/18/2016 21:46,4/18/2016 22:12,70015,1562,1017,21st St & Penn Ave,1049,S 12th St & E Carson St,
16545053,4/18/2016 21:49,4/18/2016 22:17,70275,1663,1002,Third Ave & Wood St,1002,Third Ave & Wood St,
16545074,4/18/2016 22:06,4/18/2016 22:21,70493,923,1016,17th St & Penn Ave,1019,42nd St & Butler St,
16545090,4/18/2016 22:15,4/18/2016 22:30,70476,900,1044,Zulema St & Coltart Ave,1044,Zulema St & Coltart Ave,
16545108,4/18/2016 22:26,4/18/2016 22:43,70172,1045,1009,12th St & Penn Ave,1047,S 22nd St & E Carson St,
16545109,4/18/2016 22:27,4/18/2016 22:37,70027,572,1019,42nd St & Butler St,1016,17th St & Penn Ave,
16545120,4/18/2016 22:37,4/18/2016 23:08,70421,1859,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1038,Boulevard of the Allies & Parkview Ave,
16545130,4/18/2016 22:45,4/18/2016 23:08,70263,1384,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1038,Boulevard of the Allies & Parkview Ave,
16545134,4/18/2016 22:48,4/18/2016 23:00,70127,703,1039,Atwood St & Bates St,1024,S Negley Ave & Baum Blvd,
16545135,4/18/2016 22:49,4/18/2016 23:41,70441,3078,1002,Third Ave & Wood St,1002,Third Ave & Wood St,
16545136,4/18/2016 22:50,4/18/2016 23:41,70275,3086,1002,Third Ave & Wood St,1002,Third Ave & Wood St,
16545137,4/18/2016 22:50,4/18/2016 23:41,70286,3039,1002,Third Ave & Wood St,1002,Third Ave & Wood St,
16545210,4/18/2016 23:27,4/18/2016 23:46,70304,1197,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1037,Frew St & Schenley Dr,
16545212,4/18/2016 23:27,4/18/2016 23:46,70280,1137,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1037,Frew St & Schenley Dr,
16545213,4/18/2016 23:27,4/18/2016 23:47,70250,1171,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1037,Frew St & Schenley Dr,
16545590,4/19/2016 0:36,4/19/2016 0:58,70173,1339,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1021,Taylor St & Liberty Ave,
16545733,4/19/2016 0:47,4/19/2016 1:22,70356,2099,1024,S Negley Ave & Baum Blvd,1024,S Negley Ave & Baum Blvd,
16546654,4/19/2016 1:33,4/19/2016 1:42,70058,526,1026,Penn Ave & S Whitfield St,1020,42nd & Penn Ave.,
16547805,4/19/2016 2:06,4/19/2016 2:16,70006,600,1041,Fifth Ave & S Bouquet St,1034,Ellsworth Ave & N Neville St,
16553236,4/19/2016 5:43,4/19/2016 6:26,70082,2620,1032,Walnut St & College St,1001,Forbes Ave & Market Square,
16553271,4/19/2016 5:44,4/19/2016 5:47,70446,219,1025,Penn Ave & N Fairmount St,1025,Penn Ave & N Fairmount St,
16553392,4/19/2016 5:49,4/19/2016 6:07,70129,1070,1025,Penn Ave & N Fairmount St,1001,Forbes Ave & Market Square,
16553658,4/19/2016 6:00,4/19/2016 6:13,70404,767,1047,S 22nd St & E Carson St,1000,Liberty Ave & Stanwix St,
16553765,4/19/2016 6:04,4/19/2016 6:08,70101,253,1004,First Ave & B St (T Station),1002,Third Ave & Wood St,
16555411,4/19/2016 7:04,4/19/2016 7:18,70041,845,1033,Ivy St & Walnut St   ,1020,42nd & Penn Ave.,
16555822,4/19/2016 7:18,4/19/2016 7:29,70067,657,1048,S 18th St & Sidney St,1006,Ross St & Sixth Ave (Steel Plaza T Station),
16555843,4/19/2016 7:19,4/19/2016 7:27,70238,491,1029,Alder St & S Highland Ave,1028,Penn Ave & Putnam St (Bakery Square),
16555852,4/19/2016 7:19,4/19/2016 7:24,70064,295,1029,Alder St & S Highland Ave,1028,Penn Ave & Putnam St (Bakery Square),
16556295,4/19/2016 7:35,4/19/2016 8:01,70141,1592,1019,42nd St & Butler St,1005,Forbes Ave & Grant St,
16556449,4/19/2016 7:39,4/19/2016 8:01,70075,1329,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1009,12th St & Penn Ave,
16556677,4/19/2016 7:46,4/19/2016 8:04,70140,1064,1017,21st St & Penn Ave,1000,Liberty Ave & Stanwix St,
16556878,4/19/2016 7:52,4/19/2016 8:16,70247,1437,1049,S 12th St & E Carson St,1015,Federal St & E North Ave,
16557021,4/19/2016 7:56,4/19/2016 8:18,70194,1329,1031,Maryland Ave & Ellsworth Ave,1016,17th St & Penn Ave,
16557236,4/19/2016 8:04,4/19/2016 8:17,70433,793,1017,21st St & Penn Ave,1001,Forbes Ave & Market Square,
16557407,4/19/2016 8:09,4/19/2016 8:30,70158,1318,1020,42nd & Penn Ave.,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),
16557508,4/19/2016 8:11,4/19/2016 8:42,70135,1809,1026,Penn Ave & S Whitfield St,1000,Liberty Ave & Stanwix St,
16557704,4/19/2016 8:18,4/19/2016 8:32,70095,827,1050,Healthy Ride Hub,1005,Forbes Ave & Grant St,
16557879,4/19/2016 8:24,4/19/2016 8:40,70181,964,1024,S Negley Ave & Baum Blvd,1037,Frew St & Schenley Dr,
16557883,4/19/2016 8:24,4/19/2016 8:34,70053,599,1015,Federal St & E North Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),
16558144,4/19/2016 8:32,4/19/2016 8:54,70357,1328,1045,S 27th St & Sidney St. (Southside Works),1001,Forbes Ave & Market Square,
16558167,4/19/2016 8:33,4/19/2016 8:50,70209,1033,1025,Penn Ave & N Fairmount St,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),
16558183,4/19/2016 8:33,4/19/2016 8:40,70390,423,1038,Boulevard of the Allies & Parkview Ave,1040,Bigelow Blvd & Fifth Ave,
16558237,4/19/2016 8:35,4/19/2016 8:45,70313,634,1049,S 12th St & E Carson St,1005,Forbes Ave & Grant St,
16558299,4/19/2016 8:37,4/19/2016 8:46,70006,568,1034,Ellsworth Ave & N Neville St,1037,Frew St & Schenley Dr,
16558303,4/19/2016 8:37,4/19/2016 9:14,70044,2275,1028,Penn Ave & Putnam St (Bakery Square),1017,21st St & Penn Ave,
16558441,4/19/2016 8:41,4/19/2016 8:47,70121,407,1012,North Shore Trail & Fort Duquesne Bridge,1001,Forbes Ave & Market Square,
16558662,4/19/2016 8:47,4/19/2016 8:58,70446,678,1025,Penn Ave & N Fairmount St,1031,Maryland Ave & Ellsworth Ave,
16558864,4/19/2016 8:53,4/19/2016 9:04,70152,658,1023,Liberty Ave & Baum Blvd,1035,Fifth Ave & S Dithridge St,
16559064,4/19/2016 8:58,4/19/2016 9:03,70393,335,1038,Boulevard of the Allies & Parkview Ave,1041,Fifth Ave & S Bouquet St,
16559150,4/19/2016 9:00,4/19/2016 9:06,70412,369,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1025,Penn Ave & N Fairmount St,
16559384,4/19/2016 9:06,4/19/2016 9:40,70258,2027,1006,Ross St & Sixth Ave (Steel Plaza T Station),1006,Ross St & Sixth Ave (Steel Plaza T Station),
16559512,4/19/2016 9:09,4/19/2016 9:13,70459,193,1009,12th St & Penn Ave,1006,Ross St & Sixth Ave (Steel Plaza T Station),
16559662,4/19/2016 9:13,4/19/2016 9:40,70053,1583,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1018,37th St & Butler St,
16559705,4/19/2016 9:15,4/19/2016 9:20,70351,306,1038,Boulevard of the Allies & Parkview Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),
16559711,4/19/2016 9:15,4/19/2016 9:37,70208,1340,1043,Coltart Ave & Forbes Ave,1003,First Ave & Smithfield St (Art Institute),
16559799,4/19/2016 9:17,4/19/2016 9:23,70354,397,1038,Boulevard of the Allies & Parkview Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),
16559865,4/19/2016 9:19,4/19/2016 9:24,70263,330,1038,Boulevard of the Allies & Parkview Ave,1041,Fifth Ave & S Bouquet St,
16560092,4/19/2016 9:24,4/19/2016 9:58,70000,2048,1007,Stevenson St & Forbes Ave,1045,S 27th St & Sidney St. (Southside Works),
16560139,4/19/2016 9:25,4/19/2016 9:26,70139,99,1041,Fifth Ave & S Bouquet St,1041,Fifth Ave & S Bouquet St,
16560225,4/19/2016 9:27,4/19/2016 9:58,70407,1851,1007,Stevenson St & Forbes Ave,1045,S 27th St & Sidney St. (Southside Works),
16560854,4/19/2016 9:43,4/19/2016 9:54,70470,683,1033,Ivy St & Walnut St   ,1027,Shady Ave & Ellsworth Ave,
16560979,4/19/2016 9:46,4/19/2016 9:55,70058,568,1020,42nd & Penn Ave.,1026,Penn Ave & S Whitfield St,
16561373,4/19/2016 9:55,4/19/2016 10:07,70197,683,1018,37th St & Butler St,1017,21st St & Penn Ave,
16561435,4/19/2016 9:57,4/19/2016 10:18,70296,1288,1018,37th St & Butler St,1050,Healthy Ride Hub,
16561481,4/19/2016 9:58,4/19/2016 10:19,70151,1272,1006,Ross St & Sixth Ave (Steel Plaza T Station),1012,North Shore Trail & Fort Duquesne Bridge,
16561944,4/19/2016 10:08,4/19/2016 10:13,70173,317,1021,Taylor St & Liberty Ave,1019,42nd St & Butler St,
16562097,4/19/2016 10:11,4/19/2016 10:17,70247,353,1015,Federal St & E North Ave,1011,Fort Duquesne Blvd & 7th St,
16562162,4/19/2016 10:12,4/19/2016 10:18,70040,328,1038,Boulevard of the Allies & Parkview Ave,1037,Frew St & Schenley Dr,
16562220,4/19/2016 10:13,4/19/2016 10:21,70056,472,1007,Stevenson St & Forbes Ave,1005,Forbes Ave & Grant St,
16562296,4/19/2016 10:15,4/19/2016 10:19,70150,262,1029,Alder St & S Highland Ave,1028,Penn Ave & Putnam St (Bakery Square),
16562431,4/19/2016 10:18,4/19/2016 10:31,70074,789,1015,Federal St & E North Ave,1015,Federal St & E North Ave,
16562907,4/19/2016 10:27,4/19/2016 11:31,70002,3836,1014,Ridge Ave & Brighton Rd (CCAC),1014,Ridge Ave & Brighton Rd (CCAC),
16563153,4/19/2016 10:33,4/19/2016 14:18,70277,13517,1040,Bigelow Blvd & Fifth Ave,1045,S 27th St & Sidney St. (Southside Works),
16563220,4/19/2016 10:34,4/19/2016 11:31,70112,3421,1014,Ridge Ave & Brighton Rd (CCAC),1014,Ridge Ave & Brighton Rd (CCAC),
16563522,4/19/2016 10:40,4/19/2016 10:44,70476,239,1044,Zulema St & Coltart Ave,1041,Fifth Ave & S Bouquet St,
16563714,4/19/2016 10:45,4/19/2016 11:34,70203,2939,1045,S 27th St & Sidney St. (Southside Works),1005,Forbes Ave & Grant St,
16563723,4/19/2016 10:45,4/19/2016 11:34,70392,2923,1045,S 27th St & Sidney St. (Southside Works),1005,Forbes Ave & Grant St,
16564310,4/19/2016 11:00,4/19/2016 11:30,70000,1814,1045,S 27th St & Sidney St. (Southside Works),1007,Stevenson St & Forbes Ave,
16564358,4/19/2016 11:01,4/19/2016 11:30,70407,1756,1045,S 27th St & Sidney St. (Southside Works),1007,Stevenson St & Forbes Ave,
16564616,4/19/2016 11:06,4/19/2016 11:27,70093,1292,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),
16564623,4/19/2016 11:06,4/19/2016 11:08,70349,144,1025,Penn Ave & N Fairmount St,1026,Penn Ave & S Whitfield St,
16564954,4/19/2016 11:13,4/19/2016 11:25,70425,704,1042,Centre Ave & Kirkpatrick St,1001,Forbes Ave & Market Square,
16565104,4/19/2016 11:16,4/19/2016 11:22,70247,363,1011,Fort Duquesne Blvd & 7th St,1015,Federal St & E North Ave,
16565540,4/19/2016 11:26,4/19/2016 11:36,70050,637,1049,S 12th St & E Carson St,1046,S 25th St & E Carson St,
16565683,4/19/2016 11:28,4/19/2016 11:35,70497,386,1025,Penn Ave & N Fairmount St,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),
16565754,4/19/2016 11:30,4/19/2016 11:42,70373,750,1013,Isabella St & Federal St (PNC Park),1016,17th St & Penn Ave,
16565883,4/19/2016 11:32,4/19/2016 11:39,70419,400,1012,North Shore Trail & Fort Duquesne Bridge,1002,Third Ave & Wood St,
16566187,4/19/2016 11:38,4/19/2016 11:52,70313,836,1005,Forbes Ave & Grant St,1017,21st St & Penn Ave,
16566496,4/19/2016 11:44,4/19/2016 11:55,70470,664,1027,Shady Ave & Ellsworth Ave,1033,Ivy St & Walnut St   ,
16566709,4/19/2016 11:48,4/19/2016 12:04,70113,919,1003,First Ave & Smithfield St (Art Institute),1047,S 22nd St & E Carson St,
16566844,4/19/2016 11:51,4/19/2016 12:01,70392,581,1005,Forbes Ave & Grant St,1012,North Shore Trail & Fort Duquesne Bridge,
16567022,4/19/2016 11:55,4/19/2016 12:00,70150,310,1028,Penn Ave & Putnam St (Bakery Square),1029,Alder St & S Highland Ave,
16567240,4/19/2016 11:59,4/19/2016 12:48,70413,2893,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,
16567252,4/19/2016 12:00,4/19/2016 12:42,70404,2529,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,
16567286,4/19/2016 12:00,4/19/2016 12:07,70465,383,1013,Isabella St & Federal St (PNC Park),1001,Forbes Ave & Market Square,
16567413,4/19/2016 12:03,4/19/2016 12:09,70227,360,1006,Ross St & Sixth Ave (Steel Plaza T Station),1016,17th St & Penn Ave,
16567622,4/19/2016 12:08,4/19/2016 12:12,70148,276,1048,S 18th St & Sidney St,1046,S 25th St & E Carson St,
16567644,4/19/2016 12:08,4/19/2016 12:15,70056,419,1005,Forbes Ave & Grant St,1007,Stevenson St & Forbes Ave,
16567937,4/19/2016 12:13,4/19/2016 13:09,70346,3360,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),
16568296,4/19/2016 12:21,4/19/2016 12:28,70071,406,1048,S 18th St & Sidney St,1045,S 27th St & Sidney St. (Southside Works),
16568408,4/19/2016 12:24,4/19/2016 15:30,70266,11164,1018,37th St & Butler St,1018,37th St & Butler St,
16568925,4/19/2016 12:35,4/19/2016 12:44,70144,560,1017,21st St & Penn Ave,1018,37th St & Butler St,
16569149,4/19/2016 12:41,4/19/2016 13:33,70223,3146,1005,Forbes Ave & Grant St,1005,Forbes Ave & Grant St,
16569256,4/19/2016 12:43,4/19/2016 12:54,70106,637,1034,Ellsworth Ave & N Neville St,1033,Ivy St & Walnut St   ,
16569305,4/19/2016 12:45,4/19/2016 12:52,70233,465,1002,Third Ave & Wood St,1012,North Shore Trail & Fort Duquesne Bridge,
16569338,4/19/2016 12:45,4/19/2016 12:54,70192,486,1017,21st St & Penn Ave,1050,Healthy Ride Hub,
16569446,4/19/2016 12:48,4/19/2016 12:54,70121,389,1001,Forbes Ave & Market Square,1013,Isabella St & Federal St (PNC Park),
16569472,4/19/2016 12:48,4/19/2016 13:05,70338,986,1033,Ivy St & Walnut St   ,1028,Penn Ave & Putnam St (Bakery Square),
16569519,4/19/2016 12:50,4/19/2016 13:40,70036,3043,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,
16569531,4/19/2016 12:50,4/19/2016 13:03,70227,784,1016,17th St & Penn Ave,1013,Isabella St & Federal St (PNC Park),
16569541,4/19/2016 12:50,4/19/2016 13:39,70105,2940,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,
16569881,4/19/2016 12:59,4/19/2016 13:03,70044,225,1017,21st St & Penn Ave,1009,12th St & Penn Ave,
16569922,4/19/2016 13:00,4/19/2016 13:03,70049,207,1009,12th St & Penn Ave,1006,Ross St & Sixth Ave (Steel Plaza T Station),
16570006,4/19/2016 13:02,4/19/2016 13:13,70071,620,1045,S 27th St & Sidney St. (Southside Works),1049,S 12th St & E Carson St,
16570417,4/19/2016 13:13,4/19/2016 13:32,70309,1141,1025,Penn Ave & N Fairmount St,1018,37th St & Butler St,
16570469,4/19/2016 13:15,4/19/2016 13:35,70238,1182,1028,Penn Ave & Putnam St (Bakery Square),1025,Penn Ave & N Fairmount St,
16570592,4/19/2016 13:18,4/19/2016 14:10,70121,3120,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),
16571248,4/19/2016 13:39,4/19/2016 13:44,70148,306,1046,S 25th St & E Carson St,1048,S 18th St & Sidney St,
16571423,4/19/2016 13:45,4/19/2016 14:49,70227,3837,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),
16571525,4/19/2016 13:48,4/19/2016 15:23,70036,5677,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,
16571609,4/19/2016 13:50,4/19/2016 13:56,70354,355,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1038,Boulevard of the Allies & Parkview Ave,
16571887,4/19/2016 14:00,4/19/2016 14:50,70340,2990,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,
16571960,4/19/2016 14:03,4/19/2016 14:56,70163,3222,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),
16571995,4/19/2016 14:04,4/19/2016 14:32,70330,1653,1034,Ellsworth Ave & N Neville St,1040,Bigelow Blvd & Fifth Ave,
16572013,4/19/2016 14:05,4/19/2016 14:30,70442,1499,1034,Ellsworth Ave & N Neville St,1040,Bigelow Blvd & Fifth Ave,
16572066,4/19/2016 14:07,4/19/2016 14:20,70373,802,1016,17th St & Penn Ave,1005,Forbes Ave & Grant St,
16572216,4/19/2016 14:12,4/19/2016 15:54,70361,6129,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),
16572219,4/19/2016 14:12,4/19/2016 15:55,70005,6199,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),
16572227,4/19/2016 14:12,4/19/2016 15:54,70229,6110,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),
16572403,4/19/2016 14:19,4/19/2016 14:24,70086,344,1004,First Ave & B St (T Station),1049,S 12th St & E Carson St,
16572408,4/19/2016 14:19,4/19/2016 14:22,70101,194,1002,Third Ave & Wood St,1004,First Ave & B St (T Station),
16572766,4/19/2016 14:32,4/19/2016 14:35,70117,154,1050,Healthy Ride Hub,1050,Healthy Ride Hub,
16572823,4/19/2016 14:35,4/19/2016 14:55,70000,1189,1007,Stevenson St & Forbes Ave,1015,Federal St & E North Ave,
16572863,4/19/2016 14:37,4/19/2016 15:16,70257,2333,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1045,S 27th St & Sidney St. (Southside Works),
16572929,4/19/2016 14:40,4/19/2016 15:23,70453,2563,1000,Liberty Ave & Stanwix St,1000,Liberty Ave & Stanwix St,
16572989,4/19/2016 14:44,4/19/2016 14:54,70127,659,1024,S Negley Ave & Baum Blvd,1035,Fifth Ave & S Dithridge St,
16573128,4/19/2016 14:50,4/19/2016 16:15,70299,5071,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1022,Liberty Ave & S Millvale Ave (West Penn Hospital),
16573129,4/19/2016 14:50,4/19/2016 15:05,70191,889,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1026,Penn Ave & S Whitfield St,
16573153,4/19/2016 14:51,4/19/2016 15:36,70004,2682,1000,Liberty Ave & Stanwix St,1003,First Ave & Smithfield St (Art Institute),
16573163,4/19/2016 14:52,4/19/2016 16:05,70219,4391,1000,Liberty Ave & Stanwix St,1002,Third Ave & Wood St,
16573254,4/19/2016 14:56,4/19/2016 15:46,70167,3032,1013,Isabella St & Federal St (PNC Park),1013,Isabella St & Federal St (PNC Park),
16573497,4/19/2016 15:07,4/19/2016 15:19,70075,693,1009,12th St & Penn Ave,1011,Fort Duquesne Blvd & 7th St,
16573796,4/19/2016 15:20,4/19/2016 15:57,70076,2225,1001,Forbes Ave & Market Square,1001,Forbes Ave & Market Square,
16573896,4/19/2016 15:26,4/19/2016 15:30,70420,242,1019,42nd St & Butler St,1018,37th St & Butler St,
16573930,4/19/2016 15:27,4/19/2016 15:39,70259,697,1035,Fifth Ave & S Dithridge St,1024,S Negley Ave & Baum Blvd,
16574040,4/19/2016 15:35,4/19/2016 15:39,70476,207,1041,Fifth Ave & S Bouquet St,1039,Atwood St & Bates St,
16574107,4/19/2016 15:39,4/19/2016 15:45,70354,324,1038,Boulevard of the Allies & Parkview Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),
16574128,4/19/2016 15:41,4/19/2016 15:45,70499,227,1041,Fifth Ave & S Bouquet St,1044,Zulema St & Coltart Ave,
16574343,4/19/2016 15:55,4/19/2016 17:11,70266,4579,1018,37th St & Butler St,1048,S 18th St & Sidney St,
16574452,4/19/2016 16:01,4/19/2016 16:06,70152,279,1035,Fifth Ave & S Dithridge St,1037,Frew St & Schenley Dr,
16574470,4/19/2016 16:02,4/19/2016 16:14,70349,718,1026,Penn Ave & S Whitfield St,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),
16574557,4/19/2016 16:08,4/19/2016 16:15,70453,430,1000,Liberty Ave & Stanwix St,1016,17th St & Penn Ave,
16574618,4/19/2016 16:11,4/19/2016 16:17,70122,315,1028,Penn Ave & Putnam St (Bakery Square),1029,Alder St & S Highland Ave,
16574709,4/19/2016 16:18,4/19/2016 16:34,70185,947,1002,Third Ave & Wood St,1048,S 18th St & Sidney St,
16574726,4/19/2016 16:19,4/19/2016 16:29,70258,564,1006,Ross St & Sixth Ave (Steel Plaza T Station),1017,21st St & Penn Ave,
16574745,4/19/2016 16:22,4/19/2016 16:39,70492,1074,1047,S 22nd St & E Carson St,1002,Third Ave & Wood St,
16574875,4/19/2016 16:32,4/19/2016 16:45,70067,787,1006,Ross St & Sixth Ave (Steel Plaza T Station),1048,S 18th St & Sidney St,
16574960,4/19/2016 16:40,4/19/2016 17:16,70314,2142,1045,S 27th St & Sidney St. (Southside Works),1037,Frew St & Schenley Dr,
16575090,4/19/2016 16:50,4/19/2016 17:16,70427,1542,1041,Fifth Ave & S Bouquet St,1003,First Ave & Smithfield St (Art Institute),
16575096,4/19/2016 16:51,4/19/2016 17:36,70206,2734,1004,First Ave & B St (T Station),1032,Walnut St & College St,
16575099,4/19/2016 16:51,4/19/2016 17:54,70132,3755,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),
16575103,4/19/2016 16:51,4/19/2016 17:31,70349,2362,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),
16575109,4/19/2016 16:52,4/19/2016 17:55,70093,3823,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),
16575117,4/19/2016 16:52,4/19/2016 17:55,70257,3748,1045,S 27th St & Sidney St. (Southside Works),1045,S 27th St & Sidney St. (Southside Works),
16575120,4/19/2016 16:52,4/19/2016 17:11,70373,1110,1005,Forbes Ave & Grant St,1045,S 27th St & Sidney St. (Southside Works),
16575151,4/19/2016 16:54,4/19/2016 17:01,70152,408,1037,Frew St & Schenley Dr,1034,Ellsworth Ave & N Neville St,
16575160,4/19/2016 16:55,4/19/2016 17:15,70041,1157,1020,42nd & Penn Ave.,1000,Liberty Ave & Stanwix St,
